image_name,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_gust_set_1,wind_direction_set_1,dew_point_temperature_set_1d,u,v
20180504_FIRE_bh-n-mobo-c/1525468750_-01680,-0.46881878859861814,-0.9283605959758361,-0.7388627805004506,0.4090634809024444,-0.3857220925335094,-1.3079787162879073,-1.0677480668112758,0.3792912407429612
20180504_FIRE_bh-n-mobo-c/1525468810_-01620,-0.4294346129861291,-0.9521820296122625,-0.5678100560081698,-0.0029752836894677967,-0.5259021073744646,-1.3444817988434354,-1.0300911430997357,0.723340348095631
20180504_FIRE_bh-n-mobo-c/1525468870_-01560,-0.4294346129861291,-0.9521820296122625,-0.5678100560081698,-0.0029752836894677967,-0.5259021073744646,-1.3444817988434354,-1.0300911430997357,0.723340348095631
20180504_FIRE_bh-n-mobo-c/1525468930_-01500,-0.4294346129861291,-0.9521820296122625,-0.5678100560081698,-0.0029752836894677967,-0.5259021073744646,-1.3444817988434354,-1.0300911430997357,0.723340348095631
20180504_FIRE_bh-n-mobo-c/1525468990_-01440,-0.4294346129861291,-0.9521820296122625,-0.5678100560081698,-0.0029752836894677967,-0.5259021073744646,-1.3444817988434354,-1.0300911430997357,0.723340348095631
20180504_FIRE_bh-n-mobo-c/1525469050_-01380,-0.4294346129861291,-0.9521820296122625,-0.5678100560081698,-0.0029752836894677967,-0.5259021073744646,-1.3444817988434354,-1.0300911430997357,0.723340348095631
20180504_FIRE_bh-n-mobo-c/1525469110_-01320,-0.4294346129861291,-0.9521820296122625,-0.5678100560081698,-0.0029752836894677967,-0.5259021073744646,-1.3444817988434354,-1.0300911430997357,0.723340348095631
20180504_FIRE_bh-n-mobo-c/1525469170_-01260,-0.4294346129861291,-0.9521820296122625,-0.5678100560081698,-0.0029752836894677967,-0.5259021073744646,-1.3444817988434354,-1.0300911430997357,0.723340348095631
20180504_FIRE_bh-n-mobo-c/1525469230_-01200,-0.4294346129861291,-0.9521820296122625,-0.5678100560081698,-0.0029752836894677967,-0.5259021073744646,-1.3444817988434354,-1.0300911430997357,0.723340348095631
20180504_FIRE_bh-n-mobo-c/1525469290_-01140,-0.4294346129861291,-0.9521820296122625,-0.5678100560081698,-0.0029752836894677967,-0.5259021073744646,-1.3444817988434354,-1.0300911430997357,0.723340348095631
20180504_FIRE_bh-n-mobo-c/1525469350_-01080,-0.4294346129861291,-0.9521820296122625,-0.5678100560081698,-0.0029752836894677967,-0.5259021073744646,-1.3444817988434354,-1.0300911430997357,0.723340348095631
20180504_FIRE_bh-n-mobo-c/1525469410_-01020,-0.38931808700068055,-0.9283605959758361,-1.2501409865268054,-0.18410343533046458,-0.7311757563302064,-1.2621128300898898,-0.6214366699648045,0.41070843765430615
20180504_FIRE_bh-n-mobo-c/1525469470_-00960,-0.38931808700068055,-0.9283605959758361,-1.2501409865268054,-0.18410343533046458,-0.7311757563302064,-1.2621128300898898,-0.6214366699648045,0.41070843765430615
20180504_FIRE_bh-n-mobo-c/1525469530_-00900,-0.38931808700068055,-0.9283605959758361,-1.2501409865268054,-0.18410343533046458,-0.7311757563302064,-1.2621128300898898,-0.6214366699648045,0.41070843765430615
20180504_FIRE_bh-n-mobo-c/1525469590_-00840,-0.38931808700068055,-0.9283605959758361,-1.2501409865268054,-0.18410343533046458,-0.7311757563302064,-1.2621128300898898,-0.6214366699648045,0.41070843765430615
20180504_FIRE_bh-n-mobo-c/1525469650_-00780,-0.38931808700068055,-0.9283605959758361,-1.2501409865268054,-0.18410343533046458,-0.7311757563302064,-1.2621128300898898,-0.6214366699648045,0.41070843765430615
20180504_FIRE_bh-n-mobo-c/1525469710_-00720,-0.38931808700068055,-0.9283605959758361,-1.2501409865268054,-0.18410343533046458,-0.7311757563302064,-1.2621128300898898,-0.6214366699648045,0.41070843765430615
20180504_FIRE_bh-n-mobo-c/1525469770_-00660,-0.38931808700068055,-0.9283605959758361,-1.2501409865268054,-0.18410343533046458,-0.7311757563302064,-1.2621128300898898,-0.6214366699648045,0.41070843765430615
20180504_FIRE_bh-n-mobo-c/1525469830_-00600,-0.38931808700068055,-0.9283605959758361,-1.2501409865268054,-0.18410343533046458,-0.7311757563302064,-1.2621128300898898,-0.6214366699648045,0.41070843765430615
20180504_FIRE_bh-n-mobo-c/1525469890_-00540,-0.38931808700068055,-0.9283605959758361,-1.2501409865268054,-0.18410343533046458,-0.7311757563302064,-1.2621128300898898,-0.6214366699648045,0.41070843765430615
20180504_FIRE_bh-n-mobo-c/1525469950_-00480,-0.38931808700068055,-0.9283605959758361,-1.2501409865268054,-0.18410343533046458,-0.7311757563302064,-1.2621128300898898,-0.6214366699648045,0.41070843765430615
20180504_FIRE_bh-n-mobo-c/1525470010_-00420,-0.33919277258478564,-0.9521820296122625,-0.730636720385035,0.10147898780902134,-0.8734396944156549,-1.2923937963007257,-0.5653355387210811,0.9392565739275214
20180504_FIRE_bh-n-mobo-c/1525470070_-00360,-0.33919277258478564,-0.9521820296122625,-0.730636720385035,0.10147898780902134,-0.8734396944156549,-1.2923937963007257,-0.5653355387210811,0.9392565739275214
20180504_FIRE_bh-n-mobo-c/1525470130_-00300,-0.33919277258478564,-0.9521820296122625,-0.730636720385035,0.10147898780902134,-0.8734396944156549,-1.2923937963007257,-0.5653355387210811,0.9392565739275214
20180504_FIRE_bh-n-mobo-c/1525470190_-00240,-0.33919277258478564,-0.9521820296122625,-0.730636720385035,0.10147898780902134,-0.8734396944156549,-1.2923937963007257,-0.5653355387210811,0.9392565739275214
20180504_FIRE_bh-n-mobo-c/1525470250_-00180,-0.33919277258478564,-0.9521820296122625,-0.730636720385035,0.10147898780902134,-0.8734396944156549,-1.2923937963007257,-0.5653355387210811,0.9392565739275214
20180504_FIRE_bh-n-mobo-c/1525470310_-00120,-0.33919277258478564,-0.9521820296122625,-0.730636720385035,0.10147898780902134,-0.8734396944156549,-1.2923937963007257,-0.5653355387210811,0.9392565739275214
20180504_FIRE_bh-n-mobo-c/1525470370_-00060,-0.33919277258478564,-0.9521820296122625,-0.730636720385035,0.10147898780902134,-0.8734396944156549,-1.2923937963007257,-0.5653355387210811,0.9392565739275214
20180504_FIRE_bh-n-mobo-c/1525470430_+00000,-0.33919277258478564,-0.9521820296122625,-0.730636720385035,0.10147898780902134,-0.8734396944156549,-1.2923937963007257,-0.5653355387210811,0.9392565739275214
20180504_FIRE_bh-n-mobo-c/1525470490_+00060,-0.33919277258478564,-0.9521820296122625,-0.730636720385035,0.10147898780902134,-0.8734396944156549,-1.2923937963007257,-0.5653355387210811,0.9392565739275214
20180504_FIRE_bh-n-mobo-c/1525470550_+00120,-0.33919277258478564,-0.9521820296122625,-0.730636720385035,0.10147898780902134,-0.8734396944156549,-1.2923937963007257,-0.5653355387210811,0.9392565739275214
20180504_FIRE_bh-n-mobo-c/1525470610_+00180,-0.33919277258478564,-0.9825002178768055,-0.16074638180373188,0.187487079447139,-0.7588027142540061,-1.3507631734390293,-0.8272048602457219,1.3800213658896254
20180504_FIRE_bh-n-mobo-c/1525470670_+00240,-0.33919277258478564,-0.9825002178768055,-0.16074638180373188,0.187487079447139,-0.7588027142540061,-1.3507631734390293,-0.8272048602457219,1.3800213658896254
20180504_FIRE_bh-n-mobo-c/1525470730_+00300,-0.33919277258478564,-0.9825002178768055,-0.16074638180373188,0.187487079447139,-0.7588027142540061,-1.3507631734390293,-0.8272048602457219,1.3800213658896254
20180504_FIRE_bh-n-mobo-c/1525470790_+00360,-0.33919277258478564,-0.9825002178768055,-0.16074638180373188,0.187487079447139,-0.7588027142540061,-1.3507631734390293,-0.8272048602457219,1.3800213658896254
20180504_FIRE_bh-n-mobo-c/1525470850_+00420,-0.33919277258478564,-0.9825002178768055,-0.16074638180373188,0.187487079447139,-0.7588027142540061,-1.3507631734390293,-0.8272048602457219,1.3800213658896254
20180504_FIRE_bh-n-mobo-c/1525470910_+00480,-0.33919277258478564,-0.9825002178768055,-0.16074638180373188,0.187487079447139,-0.7588027142540061,-1.3507631734390293,-0.8272048602457219,1.3800213658896254
20180504_FIRE_bh-n-mobo-c/1525470970_+00540,-0.33919277258478564,-0.9825002178768055,-0.16074638180373188,0.187487079447139,-0.7588027142540061,-1.3507631734390293,-0.8272048602457219,1.3800213658896254
20180504_FIRE_bh-n-mobo-c/1525471030_+00600,-0.33919277258478564,-0.9825002178768055,-0.16074638180373188,0.187487079447139,-0.7588027142540061,-1.3507631734390293,-0.8272048602457219,1.3800213658896254
20180504_FIRE_bh-n-mobo-c/1525471090_+00660,-0.33919277258478564,-0.9825002178768055,-0.16074638180373188,0.187487079447139,-0.7588027142540061,-1.3507631734390293,-0.8272048602457219,1.3800213658896254
20180504_FIRE_bh-n-mobo-c/1525471150_+00720,-0.33919277258478564,-0.9825002178768055,-0.16074638180373188,0.187487079447139,-0.7588027142540061,-1.3507631734390293,-0.8272048602457219,1.3800213658896254
20180504_FIRE_bh-n-mobo-c/1525471210_+00780,-0.33919277258478564,-0.9521820296122625,0.19562231419992465,0.07792121593914939,-0.5939830278142849,-1.2923937963007257,-1.2314404086594004,1.3941899056731732
20180504_FIRE_bh-n-mobo-c/1525471270_+00840,-0.33919277258478564,-0.9521820296122625,0.19562231419992465,0.07792121593914939,-0.5939830278142849,-1.2923937963007257,-1.2314404086594004,1.3941899056731732
20180504_FIRE_bh-n-mobo-c/1525471330_+00900,-0.33919277258478564,-0.9521820296122625,0.19562231419992465,0.07792121593914939,-0.5939830278142849,-1.2923937963007257,-1.2314404086594004,1.3941899056731732
20180504_FIRE_bh-n-mobo-c/1525471390_+00960,-0.33919277258478564,-0.9521820296122625,0.19562231419992465,0.07792121593914939,-0.5939830278142849,-1.2923937963007257,-1.2314404086594004,1.3941899056731732
20180504_FIRE_bh-n-mobo-c/1525471450_+01020,-0.33919277258478564,-0.9521820296122625,0.19562231419992465,0.07792121593914939,-0.5939830278142849,-1.2923937963007257,-1.2314404086594004,1.3941899056731732
20180504_FIRE_bh-n-mobo-c/1525471510_+01080,-0.33919277258478564,-0.9521820296122625,0.19562231419992465,0.07792121593914939,-0.5939830278142849,-1.2923937963007257,-1.2314404086594004,1.3941899056731732
20180504_FIRE_bh-n-mobo-c/1525471570_+01140,-0.33919277258478564,-0.9521820296122625,0.19562231419992465,0.07792121593914939,-0.5939830278142849,-1.2923937963007257,-1.2314404086594004,1.3941899056731732
20180504_FIRE_bh-n-mobo-c/1525471630_+01200,-0.33919277258478564,-0.9521820296122625,0.19562231419992465,0.07792121593914939,-0.5939830278142849,-1.2923937963007257,-1.2314404086594004,1.3941899056731732
20180504_FIRE_bh-n-mobo-c/1525471690_+01260,-0.33919277258478564,-0.9521820296122625,0.19562231419992465,0.07792121593914939,-0.5939830278142849,-1.2923937963007257,-1.2314404086594004,1.3941899056731732
20180504_FIRE_bh-n-mobo-c/1525471750_+01320,-0.33919277258478564,-0.9521820296122625,0.19562231419992465,0.07792121593914939,-0.5939830278142849,-1.2923937963007257,-1.2314404086594004,1.3941899056731732
20180504_FIRE_bh-n-mobo-c/1525471810_+01380,-0.28817236326860723,-0.9825002178768055,-0.5121840237304331,-0.14609985995548255,-0.6827151868731044,-1.3208970149845065,-0.8612113678831843,0.9928506157174627
20180504_FIRE_bh-n-mobo-c/1525471870_+01440,-0.28817236326860723,-0.9825002178768055,-0.5121840237304331,-0.14609985995548255,-0.6827151868731044,-1.3208970149845065,-0.8612113678831843,0.9928506157174627
20180504_FIRE_bh-n-mobo-c/1525471930_+01500,-0.28817236326860723,-0.9825002178768055,-0.5121840237304331,-0.14609985995548255,-0.6827151868731044,-1.3208970149845065,-0.8612113678831843,0.9928506157174627
20180504_FIRE_bh-n-mobo-c/1525471990_+01560,-0.28817236326860723,-0.9825002178768055,-0.5121840237304331,-0.14609985995548255,-0.6827151868731044,-1.3208970149845065,-0.8612113678831843,0.9928506157174627
20180504_FIRE_bh-n-mobo-c/1525472050_+01620,-0.28817236326860723,-0.9825002178768055,-0.5121840237304331,-0.14609985995548255,-0.6827151868731044,-1.3208970149845065,-0.8612113678831843,0.9928506157174627
20180504_FIRE_bh-n-mobo-c/1525472110_+01680,-0.28817236326860723,-0.9825002178768055,-0.5121840237304331,-0.14609985995548255,-0.6827151868731044,-1.3208970149845065,-0.8612113678831843,0.9928506157174627
20180504_FIRE_bh-n-mobo-c/1525472170_+01740,-0.28817236326860723,-0.9825002178768055,-0.5121840237304331,-0.14609985995548255,-0.6827151868731044,-1.3208970149845065,-0.8612113678831843,0.9928506157174627
20180504_FIRE_bh-n-mobo-c/1525472230_+01800,-0.28817236326860723,-0.9825002178768055,-0.5121840237304331,-0.14609985995548255,-0.6827151868731044,-1.3208970149845065,-0.8612113678831843,0.9928506157174627
20180504_FIRE_bh-n-mobo-c/1525472290_+01860,-0.28817236326860723,-0.9825002178768055,-0.5121840237304331,-0.14609985995548255,-0.6827151868731044,-1.3208970149845065,-0.8612113678831843,0.9928506157174627
20180504_FIRE_bh-n-mobo-c/1525472350_+01920,-0.28817236326860723,-0.9825002178768055,-0.5121840237304331,-0.14609985995548255,-0.6827151868731044,-1.3208970149845065,-0.8612113678831843,0.9928506157174627
20180504_FIRE_bh-n-mobo-c/1525472410_+01980,-0.28817236326860723,-0.9825002178768055,-0.5716009774108143,0.037472966124840794,-0.43532054155026684,-1.3208970149845065,-1.1138585856417336,0.5560899763028829
20180504_FIRE_bh-n-mobo-c/1525472470_+02040,-0.28817236326860723,-0.9825002178768055,-0.5716009774108143,0.037472966124840794,-0.43532054155026684,-1.3208970149845065,-1.1138585856417336,0.5560899763028829
20180504_FIRE_bh-n-mobo-c/1525472530_+02100,-0.28817236326860723,-0.9825002178768055,-0.5716009774108143,0.037472966124840794,-0.43532054155026684,-1.3208970149845065,-1.1138585856417336,0.5560899763028829
20180504_FIRE_bh-n-mobo-c/1525472590_+02160,-0.28817236326860723,-0.9825002178768055,-0.5716009774108143,0.037472966124840794,-0.43532054155026684,-1.3208970149845065,-1.1138585856417336,0.5560899763028829
20180504_FIRE_bh-n-mobo-c/1525472650_+02220,-0.28817236326860723,-0.9825002178768055,-0.5716009774108143,0.037472966124840794,-0.43532054155026684,-1.3208970149845065,-1.1138585856417336,0.5560899763028829
20180504_FIRE_bh-n-mobo-c/1525472710_+02280,-0.28817236326860723,-0.9825002178768055,-0.5716009774108143,0.037472966124840794,-0.43532054155026684,-1.3208970149845065,-1.1138585856417336,0.5560899763028829
20180504_FIRE_bh-n-mobo-c/1525472770_+02340,-0.28817236326860723,-0.9825002178768055,-0.5716009774108143,0.037472966124840794,-0.43532054155026684,-1.3208970149845065,-1.1138585856417336,0.5560899763028829
20180504_FIRE_bh-n-mobo-c/1525472830_+02400,-0.28817236326860723,-0.9825002178768055,-0.5716009774108143,0.037472966124840794,-0.43532054155026684,-1.3208970149845065,-1.1138585856417336,0.5560899763028829
20180727_FIRE_bh-n-mobo-c/1532708290_-02400,0.7094515892295619,-0.8157501824218194,-0.6933123699155753,-0.9157278220815832,1.368973546974076,-0.3867499477680385,0.20413374426218098,-0.6131225675742297
20180727_FIRE_bh-n-mobo-c/1532708350_-02340,0.7094515892295619,-0.8157501824218194,-0.6933123699155753,-0.9157278220815832,1.368973546974076,-0.3867499477680385,0.20413374426218098,-0.6131225675742297
20180727_FIRE_bh-n-mobo-c/1532708410_-02280,0.7495681152150099,-0.809253427793703,-0.6630941624743767,-0.8537219885750336,1.2970411518911695,-0.3426025508461742,0.1766595601257,-0.76620439958343
20180727_FIRE_bh-n-mobo-c/1532708470_-02220,0.7495681152150099,-0.809253427793703,-0.6630941624743767,-0.8537219885750336,1.2970411518911695,-0.3426025508461742,0.1766595601257,-0.76620439958343
20180727_FIRE_bh-n-mobo-c/1532708530_-02160,0.7495681152150099,-0.809253427793703,-0.6630941624743767,-0.8537219885750336,1.2970411518911695,-0.3426025508461742,0.1766595601257,-0.76620439958343
20180727_FIRE_bh-n-mobo-c/1532708590_-02100,0.7495681152150099,-0.809253427793703,-0.6630941624743767,-0.8537219885750336,1.2970411518911695,-0.3426025508461742,0.1766595601257,-0.76620439958343
20180727_FIRE_bh-n-mobo-c/1532708650_-02040,0.7495681152150099,-0.809253427793703,-0.6630941624743767,-0.8537219885750336,1.2970411518911695,-0.3426025508461742,0.1766595601257,-0.76620439958343
20180727_FIRE_bh-n-mobo-c/1532708710_-01980,0.7495681152150099,-0.809253427793703,-0.6630941624743767,-0.8537219885750336,1.2970411518911695,-0.3426025508461742,0.1766595601257,-0.76620439958343
20180727_FIRE_bh-n-mobo-c/1532708770_-01920,0.7495681152150099,-0.809253427793703,-0.6630941624743767,-0.8537219885750336,1.2970411518911695,-0.3426025508461742,0.1766595601257,-0.76620439958343
20180727_FIRE_bh-n-mobo-c/1532708830_-01860,0.7495681152150099,-0.809253427793703,-0.6630941624743767,-0.8537219885750336,1.2970411518911695,-0.3426025508461742,0.1766595601257,-0.76620439958343
20180727_FIRE_bh-n-mobo-c/1532708890_-01800,0.7495681152150099,-0.809253427793703,-0.6630941624743767,-0.8537219885750336,1.2970411518911695,-0.3426025508461742,0.1766595601257,-0.76620439958343
20180727_FIRE_bh-n-mobo-c/1532708950_-01740,0.7495681152150099,-0.809253427793703,-0.6630941624743767,-0.8537219885750336,1.2970411518911695,-0.3426025508461742,0.1766595601257,-0.76620439958343
20180727_FIRE_bh-n-mobo-c/1532709010_-01680,0.8006698967948508,-0.8633930496946726,-0.8408977295849585,-1.0537408063380975,1.18533666659315,-0.4199938265239658,0.00893254787991024,-0.8533717204256911
20180727_FIRE_bh-n-mobo-c/1532709070_-01620,0.8006698967948508,-0.8633930496946726,-0.8408977295849585,-1.0537408063380975,1.18533666659315,-0.4199938265239658,0.00893254787991024,-0.8533717204256911
20180727_FIRE_bh-n-mobo-c/1532709130_-01560,0.8006698967948508,-0.8633930496946726,-0.8408977295849585,-1.0537408063380975,1.18533666659315,-0.4199938265239658,0.00893254787991024,-0.8533717204256911
20180727_FIRE_bh-n-mobo-c/1532709190_-01500,0.8006698967948508,-0.8633930496946726,-0.8408977295849585,-1.0537408063380975,1.18533666659315,-0.4199938265239658,0.00893254787991024,-0.8533717204256911
20180727_FIRE_bh-n-mobo-c/1532709250_-01440,0.8006698967948508,-0.8633930496946726,-0.8408977295849585,-1.0537408063380975,1.18533666659315,-0.4199938265239658,0.00893254787991024,-0.8533717204256911
20180727_FIRE_bh-n-mobo-c/1532709310_-01380,0.8006698967948508,-0.8633930496946726,-0.8408977295849585,-1.0537408063380975,1.18533666659315,-0.4199938265239658,0.00893254787991024,-0.8533717204256911
20180727_FIRE_bh-n-mobo-c/1532709370_-01320,0.8006698967948508,-0.8633930496946726,-0.8408977295849585,-1.0537408063380975,1.18533666659315,-0.4199938265239658,0.00893254787991024,-0.8533717204256911
20180727_FIRE_bh-n-mobo-c/1532709430_-01260,0.8006698967948508,-0.8633930496946726,-0.8408977295849585,-1.0537408063380975,1.18533666659315,-0.4199938265239658,0.00893254787991024,-0.8533717204256911
20180727_FIRE_bh-n-mobo-c/1532709490_-01200,0.8006698967948508,-0.8633930496946726,-0.8408977295849585,-1.0537408063380975,1.18533666659315,-0.4199938265239658,0.00893254787991024,-0.8533717204256911
20180727_FIRE_bh-n-mobo-c/1532709550_-01140,0.8006698967948508,-0.8633930496946726,-0.8408977295849585,-1.0537408063380975,1.18533666659315,-0.4199938265239658,0.00893254787991024,-0.8533717204256911
20180727_FIRE_bh-n-mobo-c/1532709610_-01080,0.8006698967948508,-0.839571616058246,-1.4035505964509736,-0.6537031708119695,1.5352537124154546,-0.37513533059127957,-0.15802595571870515,-0.21147526588409404
20180727_FIRE_bh-n-mobo-c/1532709670_-01020,0.8006698967948508,-0.839571616058246,-1.4035505964509736,-0.6537031708119695,1.5352537124154546,-0.37513533059127957,-0.15802595571870515,-0.21147526588409404
20180727_FIRE_bh-n-mobo-c/1532709730_-00960,0.8006698967948508,-0.839571616058246,-1.4035505964509736,-0.6537031708119695,1.5352537124154546,-0.37513533059127957,-0.15802595571870515,-0.21147526588409404
20180727_FIRE_bh-n-mobo-c/1532709790_-00900,0.8006698967948508,-0.839571616058246,-1.4035505964509736,-0.6537031708119695,1.5352537124154546,-0.37513533059127957,-0.15802595571870515,-0.21147526588409404
20180727_FIRE_bh-n-mobo-c/1532709850_-00840,0.8006698967948508,-0.839571616058246,-1.4035505964509736,-0.6537031708119695,1.5352537124154546,-0.37513533059127957,-0.15802595571870515,-0.21147526588409404
20180727_FIRE_bh-n-mobo-c/1532709910_-00780,0.8006698967948508,-0.839571616058246,-1.4035505964509736,-0.6537031708119695,1.5352537124154546,-0.37513533059127957,-0.15802595571870515,-0.21147526588409404
20180727_FIRE_bh-n-mobo-c/1532709970_-00720,0.8006698967948508,-0.839571616058246,-1.4035505964509736,-0.6537031708119695,1.5352537124154546,-0.37513533059127957,-0.15802595571870515,-0.21147526588409404
20180727_FIRE_bh-n-mobo-c/1532710030_-00660,0.8006698967948508,-0.839571616058246,-1.4035505964509736,-0.6537031708119695,1.5352537124154546,-0.37513533059127957,-0.15802595571870515,-0.21147526588409404
20180727_FIRE_bh-n-mobo-c/1532710090_-00600,0.8006698967948508,-0.839571616058246,-1.4035505964509736,-0.6537031708119695,1.5352537124154546,-0.37513533059127957,-0.15802595571870515,-0.21147526588409404
20180727_FIRE_bh-n-mobo-c/1532710150_-00540,0.8006698967948508,-0.839571616058246,-1.4035505964509736,-0.6537031708119695,1.5352537124154546,-0.37513533059127957,-0.15802595571870515,-0.21147526588409404
20180727_FIRE_bh-n-mobo-c/1532710210_-00480,0.7495681152150099,-0.809253427793703,-1.6247393381068032,-0.4321267693566639,1.56486059947106,-0.3426025508461742,-0.28655902695860586,-0.1788260220350493
20180727_FIRE_bh-n-mobo-c/1532710270_-00420,0.7495681152150099,-0.809253427793703,-1.6247393381068032,-0.4321267693566639,1.56486059947106,-0.3426025508461742,-0.28655902695860586,-0.1788260220350493
20180727_FIRE_bh-n-mobo-c/1532710330_-00360,0.7495681152150099,-0.809253427793703,-1.6247393381068032,-0.4321267693566639,1.56486059947106,-0.3426025508461742,-0.28655902695860586,-0.1788260220350493
20180727_FIRE_bh-n-mobo-c/1532710390_-00300,0.7495681152150099,-0.809253427793703,-1.6247393381068032,-0.4321267693566639,1.56486059947106,-0.3426025508461742,-0.28655902695860586,-0.1788260220350493
20180727_FIRE_bh-n-mobo-c/1532710450_-00240,0.7495681152150099,-0.809253427793703,-1.6247393381068032,-0.4321267693566639,1.56486059947106,-0.3426025508461742,-0.28655902695860586,-0.1788260220350493
20180727_FIRE_bh-n-mobo-c/1532710510_-00180,0.7495681152150099,-0.809253427793703,-1.6247393381068032,-0.4321267693566639,1.56486059947106,-0.3426025508461742,-0.28655902695860586,-0.1788260220350493
20180727_FIRE_bh-n-mobo-c/1532710570_-00120,0.7495681152150099,-0.809253427793703,-1.6247393381068032,-0.4321267693566639,1.56486059947106,-0.3426025508461742,-0.28655902695860586,-0.1788260220350493
20180727_FIRE_bh-n-mobo-c/1532710630_-00060,0.7495681152150099,-0.809253427793703,-1.6247393381068032,-0.4321267693566639,1.56486059947106,-0.3426025508461742,-0.28655902695860586,-0.1788260220350493
20180727_FIRE_bh-n-mobo-c/1532710690_+00000,0.7495681152150099,-0.809253427793703,-1.6247393381068032,-0.4321267693566639,1.56486059947106,-0.3426025508461742,-0.28655902695860586,-0.1788260220350493
20180727_FIRE_bh-n-mobo-c/1532710750_+00060,0.7495681152150099,-0.809253427793703,-1.6247393381068032,-0.4321267693566639,1.56486059947106,-0.3426025508461742,-0.28655902695860586,-0.1788260220350493
20180727_FIRE_bh-n-mobo-c/1532710810_+00120,0.7889522908274988,-0.809253427793703,-1.528427139246059,-0.5416926328646535,-1.547140110711361,-0.319136283489049,-0.25466591810087263,-0.004183368616102297
20180727_FIRE_bh-n-mobo-c/1532710870_+00180,0.7889522908274988,-0.809253427793703,-1.528427139246059,-0.5416926328646535,-1.547140110711361,-0.319136283489049,-0.25466591810087263,-0.004183368616102297
20180727_FIRE_bh-n-mobo-c/1532710930_+00240,0.7889522908274988,-0.809253427793703,-1.528427139246059,-0.5416926328646535,-1.547140110711361,-0.319136283489049,-0.25466591810087263,-0.004183368616102297
20180727_FIRE_bh-n-mobo-c/1532710990_+00300,0.7889522908274988,-0.809253427793703,-1.528427139246059,-0.5416926328646535,-1.547140110711361,-0.319136283489049,-0.25466591810087263,-0.004183368616102297
20180727_FIRE_bh-n-mobo-c/1532711050_+00360,0.7889522908274988,-0.809253427793703,-1.528427139246059,-0.5416926328646535,-1.547140110711361,-0.319136283489049,-0.25466591810087263,-0.004183368616102297
20180727_FIRE_bh-n-mobo-c/1532711110_+00420,0.7889522908274988,-0.809253427793703,-1.528427139246059,-0.5416926328646535,-1.547140110711361,-0.319136283489049,-0.25466591810087263,-0.004183368616102297
20180727_FIRE_bh-n-mobo-c/1532711170_+00480,0.7889522908274988,-0.809253427793703,-1.528427139246059,-0.5416926328646535,-1.547140110711361,-0.319136283489049,-0.25466591810087263,-0.004183368616102297
20180727_FIRE_bh-n-mobo-c/1532711230_+00540,0.7889522908274988,-0.809253427793703,-1.528427139246059,-0.5416926328646535,-1.547140110711361,-0.319136283489049,-0.25466591810087263,-0.004183368616102297
20180727_FIRE_bh-n-mobo-c/1532711290_+00600,0.7889522908274988,-0.809253427793703,-1.528427139246059,-0.5416926328646535,-1.547140110711361,-0.319136283489049,-0.25466591810087263,-0.004183368616102297
20180727_FIRE_bh-n-mobo-c/1532711350_+00660,0.7889522908274988,-0.809253427793703,-1.528427139246059,-0.5416926328646535,-1.547140110711361,-0.319136283489049,-0.25466591810087263,-0.004183368616102297
20180727_FIRE_bh-n-mobo-c/1532711410_+00720,0.7889522908274988,-0.8330748614301297,-1.5835891970048475,-0.45368435304890553,1.4181645678889863,-0.3639947794217353,-0.2713809811769135,-0.26630135461173526
20180727_FIRE_bh-n-mobo-c/1532711470_+00780,0.7889522908274988,-0.8330748614301297,-1.5835891970048475,-0.45368435304890553,1.4181645678889863,-0.3639947794217353,-0.2713809811769135,-0.26630135461173526
20180727_FIRE_bh-n-mobo-c/1532711530_+00840,0.7889522908274988,-0.8330748614301297,-1.5835891970048475,-0.45368435304890553,1.4181645678889863,-0.3639947794217353,-0.2713809811769135,-0.26630135461173526
20180727_FIRE_bh-n-mobo-c/1532711590_+00900,0.7889522908274988,-0.8330748614301297,-1.5835891970048475,-0.45368435304890553,1.4181645678889863,-0.3639947794217353,-0.2713809811769135,-0.26630135461173526
20180727_FIRE_bh-n-mobo-c/1532711650_+00960,0.7889522908274988,-0.8330748614301297,-1.5835891970048475,-0.45368435304890553,1.4181645678889863,-0.3639947794217353,-0.2713809811769135,-0.26630135461173526
20180727_FIRE_bh-n-mobo-c/1532711710_+01020,0.7889522908274988,-0.8330748614301297,-1.5835891970048475,-0.45368435304890553,1.4181645678889863,-0.3639947794217353,-0.2713809811769135,-0.26630135461173526
20180727_FIRE_bh-n-mobo-c/1532711770_+01080,0.7889522908274988,-0.8330748614301297,-1.5835891970048475,-0.45368435304890553,1.4181645678889863,-0.3639947794217353,-0.2713809811769135,-0.26630135461173526
20180727_FIRE_bh-n-mobo-c/1532711830_+01140,0.7889522908274988,-0.8330748614301297,-1.5835891970048475,-0.45368435304890553,1.4181645678889863,-0.3639947794217353,-0.2713809811769135,-0.26630135461173526
20180727_FIRE_bh-n-mobo-c/1532711890_+01200,0.7889522908274988,-0.8330748614301297,-1.5835891970048475,-0.45368435304890553,1.4181645678889863,-0.3639947794217353,-0.2713809811769135,-0.26630135461173526
20180727_FIRE_bh-n-mobo-c/1532711950_+01260,0.7889522908274988,-0.8330748614301297,-1.5835891970048475,-0.45368435304890553,1.4181645678889863,-0.3639947794217353,-0.2713809811769135,-0.26630135461173526
